ORG_ID,external_department_name,external_department_id,org_code
16563049,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.长春办事处,20040030,20040030
16563120,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.沈阳办事处,20040040,20040040
16563090,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.冷轧部,20040050,20040050
16563181,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.运营管理部,20040060,20040060
16563159,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.财务部,20040070,20040070
16563056,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.天津首钢钢铁贸易有限公司.办公室,20040080,20040080
16561610,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.总经理办公室,20041001,20041001
16561612,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.办公室,20041002,20041002
16561620,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.财务部,20041003,20041003
16561688,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.汽车板部,20041004,20041004
16561628,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.综合产品部,20041005,20041005
16561635,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.运营管理部,20041006,20041006
16561695,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.重庆办事处,20041007,20041007
16561646,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.长沙办事处,20041008,20041008
16561975,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.总经办,20043001,20043001
16562059,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.市场营销部,20043002,20043002
16562751,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.品质管理部,20043003,20043003
16562066,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.生产技术部,20043004,20043004
16562076,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.办公室,20043005,20043005
16562063,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.重庆首钢武中汽车部件有限公司.财务部,20043006,20043006
16563173,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.沈阳首钢钢材加工配送有限公司.公司领导,20044001,20044001
16563269,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.沈阳首钢钢材加工配送有限公司.办公室,20044002,20044002
16563235,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.沈阳首钢钢材加工配送有限公司.生产技术部,20044003,20044003
16563231,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.沈阳首钢钢材加工配送有限公司.财务部,20044004,20044004
16562779,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.株洲首鹏汇隆钢材加工配送有限公司.公司领导,20046001,20046001
16561363,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.株洲首鹏汇隆钢材加工配送有限公司.财务部,20046002,20046002
16562854,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.株洲首鹏汇隆钢材加工配送有限公司.市场营销部,20046003,20046003
16561377,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.株洲首鹏汇隆钢材加工配送有限公司.生产技术部,20046004,20046004
16562861,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.株洲首鹏汇隆钢材加工配送有限公司.办公室,20046005,20046005
16564142,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.宁波首钢汽车部件有限公司.公司领导,20047001,20047001
16564204,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.宁波首钢汽车部件有限公司.办公室,20047002,20047002
16564146,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.宁波首钢汽车部件有限公司.生产技术部,20047003,20047003
16564150,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.宁波首钢汽车部件有限公司.市场营销部,20047004,20047004
16564144,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.宁波首钢汽车部件有限公司.品质管理部,20047005,20047005
57526595,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.营销中心.北京首钢金属有限责任公司.综合部,20048001,20048001
103626404,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.资源开发事业部.电子商务中心.采购部.燃料合金组,20443033,20443033
57566296,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.发电作业区.化学水班,20489932,20489932
86408065,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.发电作业区.化学水班,20489932,20489932
57566299,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.发电作业区.化学水班,20489932,20489932
23184457,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.首钢鹏龙钢材有限公司.品质管理部,20489952,20489952
57536723,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.设备管理室.能源点检班,20490085,20490085
42935297,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.测试,20490536,20490536
421108095,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.资源开发事业部.电子商务中心.储运项目组.热轧发运甲班,20491057,20491057
421108020,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.资源开发事业部.电子商务中心.储运项目组.热轧发运丙班,20491062,20491062
421106870,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.资源开发事业部.电子商务中心.储运项目组.热轧发运丁班,20491063,20491063
421108051,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.资源开发事业部.电子商务中心.储运项目组.板材精选班组,20491069,20491069
47653537,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.佛山首钢汽车部件有限公司.公司领导,20491197,20491197
47393284,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.办公室,20491240,20491240
47393283,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.计财部,20491241,20491241
